image_path,label,dataset_source
data/processed\images\raf_train_train_05535_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05536_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05537_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05538_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05539_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05540_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05541_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05542_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05543_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05544_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05545_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05546_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05547_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05548_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05549_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05550_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05551_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05552_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05553_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05554_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05555_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05556_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05557_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05558_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05559_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05560_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05561_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05562_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05563_aligned.jpg,fear,RAF
data/processed\images\raf_train_train_05564_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05565_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05566_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05567_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05568_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05569_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05570_aligned.jpg,fear,RAF
data/processed\images\raf_train_train_05571_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05572_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05573_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05574_aligned.jpg,fear,RAF
data/processed\images\raf_train_train_05575_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05576_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05577_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05578_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05579_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05580_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05581_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05582_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05583_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05584_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05585_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05586_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05587_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05588_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05589_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05590_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05591_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05592_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05593_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05594_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05595_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05596_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05597_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05598_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05599_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05600_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05601_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05602_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05603_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05604_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05605_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05606_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05607_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05608_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05609_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05610_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05611_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05612_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05613_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05614_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05615_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05616_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05617_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05618_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05619_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05620_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05621_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05622_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05623_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05624_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05625_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05626_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05627_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05628_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05629_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05630_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05631_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05632_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05633_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05634_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05635_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05636_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05637_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05638_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05639_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05640_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05641_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05642_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05643_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05644_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05645_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05646_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05647_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05648_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05649_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05650_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05651_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05652_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05653_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05654_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05655_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05656_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05657_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05658_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05659_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05660_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05661_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05662_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05663_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05664_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05665_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05666_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05667_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05668_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05669_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05670_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05671_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05672_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05673_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05674_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05675_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05676_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05677_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05678_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05679_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05680_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05681_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05682_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05683_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05684_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05685_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05686_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05687_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05688_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05689_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05690_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05691_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05692_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05693_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05694_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05695_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05696_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05697_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05698_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05699_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05700_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05701_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05702_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05703_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05704_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05705_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05706_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05707_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05708_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05709_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05710_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05711_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05712_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05713_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05714_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05715_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05716_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05717_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05718_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05719_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05720_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05721_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05722_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05723_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05724_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05725_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05726_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05727_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05728_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05729_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05730_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05731_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05732_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05733_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05734_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05735_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05736_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05737_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05738_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05739_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05740_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05741_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05742_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05743_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05744_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05745_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05746_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05747_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05748_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05749_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05750_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_05751_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05752_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05753_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05754_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05755_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05756_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05757_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05758_aligned.jpg,anger,RAF
data/processed\images\raf_train_train_05759_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_05760_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_05761_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05762_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_05763_aligned.jpg,happiness,RAF
