image_path,label,dataset_source
data/processed\images\fer_train_sad_Training_12195505.jpg,sadness,FER
data/processed\images\fer_test_angry_PublicTest_80741744.jpg,anger,FER
data/processed\images\raf_train_train_07354_aligned.jpg,happiness,RAF
data/processed\images\fer_test_happy_PrivateTest_49048956.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_63448610.jpg,neutral,FER
data/processed\images\raf_train_train_11848_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_22839654.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_1065829.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_96653166.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_17209349.jpg,happiness,FER
data/processed\images\raf_test_test_0066_aligned.jpg,happiness,RAF
data/processed\images\fer_test_disgust_PublicTest_1829684.jpg,disgust,FER
data/processed\images\fer_train_sad_Training_17560748.jpg,sadness,FER
data/processed\images\ck_875.jpg,happiness,CK+
data/processed\images\fer_test_sad_PublicTest_82601897.jpg,sadness,FER
data/processed\images\raf_train_train_09769_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_52516519.jpg,happiness,FER
data/processed\images\raf_train_train_10902_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_18688703.jpg,anger,FER
data/processed\images\fer_train_happy_Training_57686169.jpg,happiness,FER
data/processed\images\fer_test_surprise_PrivateTest_3036992.jpg,surprise,FER
data/processed\images\raf_test_test_2476_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_01561_aligned.jpg,surprise,RAF
data/processed\images\fer_train_neutral_Training_66430166.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_16950953.jpg,happiness,FER
data/processed\images\fer_test_angry_PrivateTest_20789399.jpg,anger,FER
data/processed\images\raf_train_train_06663_aligned.jpg,surprise,RAF
data/processed\images\fer_train_fear_Training_97899542.jpg,fear,FER
data/processed\images\raf_train_train_05042_aligned.jpg,happiness,RAF
data/processed\images\ck_762.jpg,anger,CK+
data/processed\images\fer_train_sad_Training_55502807.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_43337685.jpg,sadness,FER
data/processed\images\fer_test_neutral_PrivateTest_92075773.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_76946321.jpg,fear,FER
data/processed\images\fer_test_fear_PublicTest_94395126.jpg,fear,FER
data/processed\images\fer_train_happy_Training_42792294.jpg,happiness,FER
data/processed\images\raf_test_test_0132_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_62594311.jpg,fear,FER
data/processed\images\fer_train_happy_Training_56026939.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_75674207.jpg,fear,FER
data/processed\images\fer_train_sad_Training_33857375.jpg,sadness,FER
data/processed\images\fer_test_happy_PrivateTest_47981787.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_85023733.jpg,fear,FER
data/processed\images\raf_train_train_00766_aligned.jpg,anger,RAF
data/processed\images\fer_train_fear_Training_19802137.jpg,fear,FER
data/processed\images\fer_train_sad_Training_90388986.jpg,sadness,FER
data/processed\images\raf_train_train_09433_aligned.jpg,disgust,RAF
data/processed\images\raf_test_test_1027_aligned.jpg,disgust,RAF
data/processed\images\raf_train_train_01745_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_91769049.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_24331426.jpg,sadness,FER
data/processed\images\raf_train_train_08919_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_02386_aligned.jpg,disgust,RAF
data/processed\images\fer_train_happy_Training_7125540.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_5631595.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_42047558.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_24990769.jpg,neutral,FER
data/processed\images\raf_train_train_00467_aligned.jpg,happiness,RAF
data/processed\images\fer_test_happy_PublicTest_97661985.jpg,happiness,FER
data/processed\images\raf_test_test_2982_aligned.jpg,neutral,RAF
data/processed\images\fer_train_fear_Training_32562167.jpg,fear,FER
data/processed\images\raf_test_test_1162_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_03089_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_03967_aligned.jpg,surprise,RAF
data/processed\images\fer_train_happy_Training_8367710.jpg,happiness,FER
data/processed\images\raf_train_train_09078_aligned.jpg,anger,RAF
data/processed\images\ck_63.jpg,sadness,CK+
data/processed\images\fer_train_disgust_Training_93703215.jpg,disgust,FER
data/processed\images\raf_train_train_06634_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_17244297.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_97109955.jpg,surprise,FER
data/processed\images\raf_train_train_02449_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_52860111.jpg,anger,FER
data/processed\images\fer_test_neutral_PrivateTest_57965672.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_23125131.jpg,fear,FER
data/processed\images\raf_test_test_2406_aligned.jpg,neutral,RAF
data/processed\images\fer_test_happy_PublicTest_21422220.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_7763933.jpg,neutral,FER
data/processed\images\fer_test_sad_PrivateTest_95590815.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_22663217.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_61878422.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_99979234.jpg,fear,FER
data/processed\images\fer_train_happy_Training_32370668.jpg,happiness,FER
data/processed\images\fer_train_fear_Training_42781717.jpg,fear,FER
data/processed\images\raf_train_train_08506_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_07344_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_04189_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_66633565.jpg,fear,FER
data/processed\images\fer_test_angry_PublicTest_5177911.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_14376285.jpg,neutral,FER
data/processed\images\fer_train_fear_Training_98600346.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_81696549.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_93911083.jpg,neutral,FER
data/processed\images\raf_train_train_02732_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_25465383.jpg,anger,FER
data/processed\images\fer_train_angry_Training_20376505.jpg,anger,FER
data/processed\images\raf_train_train_03853_aligned.jpg,surprise,RAF
data/processed\images\fer_test_neutral_PublicTest_33419198.jpg,neutral,FER
data/processed\images\fer_train_disgust_Training_20322339.jpg,disgust,FER
data/processed\images\raf_train_train_05097_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_23929483.jpg,fear,FER
data/processed\images\fer_test_neutral_PublicTest_34505620.jpg,neutral,FER
data/processed\images\fer_test_sad_PublicTest_68478226.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_15032123.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_74152534.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_78618402.jpg,happiness,FER
data/processed\images\fer_test_angry_PrivateTest_41125468.jpg,anger,FER
data/processed\images\raf_train_train_11018_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_88999463.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_81478017.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_11826896.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_45841589.jpg,sadness,FER
data/processed\images\raf_test_test_0291_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_57801853.jpg,neutral,FER
data/processed\images\raf_train_train_01634_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_61635098.jpg,fear,FER
data/processed\images\raf_train_train_07060_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_26379268.jpg,neutral,FER
data/processed\images\fer_test_happy_PrivateTest_30557630.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_76746135.jpg,anger,FER
data/processed\images\fer_test_fear_PublicTest_21596649.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_94337620.jpg,neutral,FER
data/processed\images\raf_train_train_10833_aligned.jpg,neutral,RAF
data/processed\images\raf_test_test_2448_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_78538256.jpg,happiness,FER
data/processed\images\fer_test_neutral_PublicTest_17920889.jpg,neutral,FER
data/processed\images\raf_test_test_2596_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_93988896.jpg,happiness,FER
data/processed\images\raf_train_train_11412_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_43415045.jpg,anger,FER
data/processed\images\fer_test_surprise_PrivateTest_69615782.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_16974929.jpg,happiness,FER
data/processed\images\raf_train_train_09129_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_41683502.jpg,sadness,FER
data/processed\images\fer_test_happy_PublicTest_54130548.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_32069005.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_48200032.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_27075281.jpg,surprise,FER
data/processed\images\raf_train_train_03492_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_78623090.jpg,happiness,FER
data/processed\images\fer_test_neutral_PublicTest_42832284.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_37064209.jpg,neutral,FER
data/processed\images\fer_test_sad_PublicTest_53799315.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_7323987.jpg,fear,FER
data/processed\images\raf_train_train_06522_aligned.jpg,anger,RAF
data/processed\images\fer_test_happy_PublicTest_9155884.jpg,happiness,FER
data/processed\images\fer_train_disgust_Training_59222915.jpg,disgust,FER
data/processed\images\fer_train_neutral_Training_95603084.jpg,neutral,FER
data/processed\images\fer_test_sad_PublicTest_5889461.jpg,sadness,FER
data/processed\images\fer_train_angry_Training_78177565.jpg,anger,FER
data/processed\images\raf_test_test_1555_aligned.jpg,disgust,RAF
data/processed\images\fer_train_surprise_Training_1185326.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_26067836.jpg,fear,FER
data/processed\images\fer_train_surprise_Training_49449311.jpg,surprise,FER
data/processed\images\fer_train_neutral_Training_55142607.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_25070988.jpg,happiness,FER
data/processed\images\raf_train_train_00083_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_25876427.jpg,anger,FER
data/processed\images\fer_train_angry_Training_91657330.jpg,anger,FER
data/processed\images\fer_train_happy_Training_84161741.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_87663259.jpg,neutral,FER
data/processed\images\raf_train_train_10335_aligned.jpg,neutral,RAF
data/processed\images\ck_68.jpg,sadness,CK+
data/processed\images\raf_train_train_11244_aligned.jpg,neutral,RAF
data/processed\images\fer_test_neutral_PublicTest_38223740.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_37376267.jpg,sadness,FER
data/processed\images\raf_train_train_05737_aligned.jpg,sadness,RAF
data/processed\images\fer_train_sad_Training_17148438.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_1044537.jpg,fear,FER
data/processed\images\ck_499.jpg,sadness,CK+
data/processed\images\fer_train_fear_Training_90336031.jpg,fear,FER
data/processed\images\fer_test_angry_PublicTest_67146017.jpg,anger,FER
data/processed\images\fer_train_fear_Training_83734202.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_97392241.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_92732279.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_54617723.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_40974454.jpg,fear,FER
data/processed\images\fer_train_sad_Training_54369402.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_84814213.jpg,fear,FER
data/processed\images\fer_train_happy_Training_39215134.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_71431906.jpg,happiness,FER
data/processed\images\raf_train_train_11639_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_48012467.jpg,happiness,FER
data/processed\images\raf_train_train_07978_aligned.jpg,anger,RAF
data/processed\images\fer_test_fear_PublicTest_24843180.jpg,fear,FER
data/processed\images\fer_test_fear_PublicTest_59128405.jpg,fear,FER
data/processed\images\ck_535.jpg,sadness,CK+
data/processed\images\fer_train_neutral_Training_8361070.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_71544180.jpg,neutral,FER
data/processed\images\fer_train_sad_Training_3975745.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_60718352.jpg,sadness,FER
data/processed\images\raf_train_train_00655_aligned.jpg,sadness,RAF
data/processed\images\fer_train_happy_Training_66528800.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_52811908.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_8881668.jpg,anger,FER
data/processed\images\fer_train_fear_Training_26552601.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_88155574.jpg,neutral,FER
data/processed\images\raf_test_test_0075_aligned.jpg,happiness,RAF
data/processed\images\fer_test_neutral_PrivateTest_79348425.jpg,neutral,FER
data/processed\images\fer_test_fear_PrivateTest_17434608.jpg,fear,FER
data/processed\images\fer_train_sad_Training_78658686.jpg,sadness,FER
data/processed\images\raf_train_train_08050_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_46828657.jpg,anger,FER
data/processed\images\fer_train_sad_Training_91964486.jpg,sadness,FER
data/processed\images\fer_test_surprise_PublicTest_40967103.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_7030359.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_6027723.jpg,neutral,FER
data/processed\images\raf_train_train_02351_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_40457890.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_73718677.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_89251539.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_60883121.jpg,anger,FER
data/processed\images\raf_train_train_10208_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_08555_aligned.jpg,sadness,RAF
data/processed\images\fer_train_sad_Training_54228372.jpg,sadness,FER
data/processed\images\fer_test_angry_PublicTest_9227570.jpg,anger,FER
data/processed\images\raf_test_test_2599_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_67792239.jpg,anger,FER
data/processed\images\fer_train_angry_Training_45902257.jpg,anger,FER
